Temperature,Simulations,Return
500,5,223.0
500,13,500.0
500,12,423.0
500,3,68.0
500,8,162.0
500,10,254.0
500,2,110.0
500,7,269.0
500,10,310.0
500,2,155.0
500,9,254.0
500,15,500.0
500,10,261.0
500,4,222.0
500,10,215.0
500,6,210.0
500,13,500.0
500,1,10.0
500,3,412.0
500,14,424.0
500,9,284.0
500,4,500.0
500,10,237.0
500,6,206.0
500,6,500.0
500,1,9.0
500,6,222.0
500,7,227.0
500,6,248.0
500,15,433.0
500,1,9.0
500,7,366.0
500,13,371.0
500,15,500.0
500,15,500.0
500,4,288.0
500,12,500.0
500,11,197.0
500,14,355.0
500,11,500.0
500,13,291.0
500,4,202.0
500,15,500.0
500,2,205.0
500,7,500.0
500,11,229.0
500,11,345.0
500,9,223.0
500,2,337.0
500,16,500.0
500,13,500.0
500,3,140.0
500,15,402.0
500,14,479.0
500,8,241.0
500,16,198.0
500,14,405.0
500,4,274.0
500,9,295.0
500,9,340.0
500,9,343.0
500,4,305.0
500,15,500.0
500,16,357.0
500,9,500.0
500,2,116.0
500,13,288.0
500,15,242.0
500,13,219.0
500,15,306.0
500,12,299.0
500,14,328.0
500,4,166.0
500,9,308.0
500,10,162.0
500,2,184.0
500,8,500.0
500,13,285.0
500,14,376.0
500,2,236.0
500,12,500.0
500,7,500.0
500,6,500.0
500,4,265.0
500,13,408.0
500,7,186.0
500,16,204.0
500,16,381.0
500,13,346.0
500,15,500.0
500,1,10.0
500,4,200.0
500,8,500.0
500,1,9.0
500,12,500.0
500,13,364.0
500,7,208.0
500,1,10.0
500,3,431.0
500,2,172.0
500,8,438.0
500,8,500.0
500,5,284.0
500,11,203.0
500,12,243.0
500,16,390.0
500,2,209.0
500,4,207.0
500,13,283.0
500,10,249.0
500,2,291.0
500,15,500.0
500,13,305.0
500,16,500.0
500,9,235.0
500,12,500.0
500,5,300.0
500,13,500.0
500,5,393.0
500,13,233.0
500,2,130.0
500,3,360.0
500,10,231.0
500,14,500.0
500,1,9.0
500,3,191.0
500,13,500.0
500,6,500.0
500,9,339.0
500,16,323.0
500,12,482.0
500,3,214.0
500,2,99.0
500,13,500.0
500,13,500.0
500,7,323.0
500,12,500.0
500,12,288.0
500,1,10.0
500,12,255.0
500,10,500.0
500,11,321.0
500,6,489.0
500,13,500.0
500,11,290.0
500,2,166.0
500,13,386.0
500,2,93.0
500,14,500.0
500,1,10.0
500,3,150.0
500,12,394.0
500,4,201.0
500,16,500.0
500,14,495.0
500,8,397.0
500,11,223.0
500,6,335.0
500,10,500.0
500,9,409.0
500,9,500.0
500,10,235.0
500,12,323.0
500,8,322.0
500,6,500.0
500,12,500.0
500,2,235.0
500,6,500.0
500,6,200.0
500,4,154.0
500,1,10.0
500,6,373.0
500,11,500.0
500,13,470.0
500,14,395.0
500,2,500.0
500,7,500.0
500,12,389.0
500,13,368.0
500,13,268.0
500,3,443.0
500,4,185.0
500,8,161.0
500,10,206.0
500,1,9.0
500,5,423.0
500,10,265.0
500,10,353.0
500,10,232.0
500,16,243.0
500,6,295.0
500,16,500.0
500,15,500.0
500,9,319.0
500,8,427.0
500,7,171.0
500,12,500.0
500,16,500.0
500,16,442.0
500,16,500.0
500,3,215.0
500,4,140.0
500,9,204.0
500,1,10.0
500,8,315.0
500,1,9.0
500,13,291.0
500,15,362.0
500,9,160.0
500,4,121.0
500,9,376.0
500,15,397.0
500,13,460.0
500,9,162.0
500,13,426.0
500,7,427.0
500,3,298.0
500,12,285.0
500,5,500.0
500,13,379.0
500,3,38.0
500,12,500.0
500,15,286.0
500,9,408.0
500,5,189.0
500,2,266.0
500,6,190.0
500,6,347.0
500,11,287.0
500,4,399.0
500,6,430.0
500,10,246.0
500,5,196.0
500,9,447.0
500,4,160.0
500,9,172.0
500,2,150.0
500,15,210.0
500,3,500.0
500,4,194.0
500,2,105.0
500,13,457.0
500,16,462.0
500,14,500.0
500,9,156.0
500,12,341.0
500,2,159.0
500,10,183.0
500,1,10.0
500,16,500.0
500,12,500.0
500,2,199.0
500,1,10.0
500,6,185.0
500,7,402.0
500,1,10.0
500,2,500.0
500,5,142.0
500,10,268.0
500,1,10.0
500,3,346.0
500,5,338.0
500,10,159.0
500,16,415.0
500,5,173.0
500,11,345.0
500,11,494.0
500,13,232.0
500,8,286.0
500,2,64.0
500,1,10.0
500,5,500.0
500,1,9.0
500,15,344.0
500,12,215.0
500,5,177.0
500,9,269.0
500,9,500.0
500,11,288.0
500,1,9.0
500,11,319.0
500,14,278.0
500,1,9.0
500,11,405.0
500,12,391.0
500,10,286.0
500,6,300.0
500,8,462.0
500,13,500.0
500,9,236.0
500,3,296.0
500,11,285.0
500,4,205.0
500,12,203.0
500,14,311.0
500,8,180.0
500,16,500.0
500,10,248.0
500,6,279.0
500,6,199.0
500,14,500.0
500,15,402.0
500,4,238.0
500,2,158.0
500,13,301.0
500,15,232.0
500,13,327.0
500,11,316.0
500,4,252.0
500,14,500.0
500,8,500.0
500,7,374.0
500,13,500.0
500,4,157.0
500,3,277.0
500,10,370.0
500,11,233.0
500,8,500.0
500,9,426.0
500,3,311.0
500,11,395.0
500,5,360.0
500,8,255.0
500,6,381.0
500,13,500.0
500,6,493.0
500,15,500.0
500,10,282.0
500,1,8.0
500,16,200.0
500,4,227.0
500,10,411.0
500,14,235.0
500,15,449.0
500,12,500.0
500,5,486.0
500,12,217.0
500,16,425.0
500,2,60.0
500,13,429.0
500,2,224.0
500,4,136.0
500,12,381.0
500,2,78.0
500,6,370.0
500,3,500.0
500,6,500.0
500,7,471.0
500,7,316.0
500,8,427.0
500,3,186.0
500,5,273.0
500,3,87.0
500,6,316.0
500,15,500.0
500,14,452.0
500,11,500.0
500,13,370.0
500,5,173.0
500,2,500.0
500,14,315.0
500,10,326.0
500,16,334.0
500,3,151.0
500,3,283.0
500,16,353.0
500,7,224.0
500,6,500.0
500,4,197.0
500,14,300.0
500,15,457.0
500,11,220.0
500,10,224.0
500,13,388.0
500,13,500.0
500,15,500.0
500,13,321.0
500,3,172.0
500,8,252.0
500,13,496.0
500,10,183.0
500,15,500.0
500,2,188.0
500,9,353.0
500,5,164.0
500,14,394.0
500,13,500.0
500,10,248.0
500,4,207.0
500,11,257.0
500,12,250.0
500,8,341.0
500,3,36.0
500,14,315.0
500,11,298.0
500,12,235.0
500,14,500.0
500,9,303.0
500,10,197.0
500,3,320.0
500,10,226.0
500,12,283.0
500,14,319.0
500,2,174.0
500,2,477.0
500,5,228.0
500,3,173.0
500,16,500.0
500,4,326.0
500,15,500.0
500,12,312.0
500,4,307.0
500,12,453.0
500,2,208.0
500,8,245.0
500,1,10.0
500,2,189.0
500,2,110.0
500,6,251.0
500,3,286.0
500,16,388.0
500,2,381.0
500,8,191.0
500,11,226.0
500,5,469.0
500,1,10.0
500,3,225.0
500,15,500.0
500,3,251.0
500,12,301.0
500,7,253.0
500,1,9.0
500,14,233.0
500,6,169.0
500,5,187.0
500,10,253.0
500,14,500.0
500,13,495.0
500,12,203.0
500,3,397.0
500,8,295.0
500,3,438.0
500,3,282.0
500,5,219.0
500,7,234.0
500,3,320.0
500,10,244.0
500,5,177.0
500,3,462.0
500,16,500.0
500,5,256.0
500,9,215.0
500,2,153.0
500,6,500.0
500,1,9.0
500,9,500.0
500,1,9.0
500,4,177.0
500,16,368.0
500,6,375.0
500,7,253.0
500,6,420.0
500,1,10.0
500,12,215.0
500,8,500.0
500,9,339.0
500,8,267.0
500,14,354.0
500,13,263.0
500,8,336.0
500,13,267.0
500,8,500.0
500,8,177.0
500,3,242.0
500,5,277.0
500,13,214.0
500,5,380.0
500,14,500.0
500,12,308.0
500,10,253.0
500,8,335.0
500,10,253.0
500,10,196.0
500,2,300.0
500,8,247.0
500,16,423.0
500,7,309.0
500,3,272.0
500,3,345.0
500,13,412.0
500,2,335.0
500,15,336.0
500,8,479.0
500,16,500.0
500,10,224.0
500,14,500.0
500,2,220.0
500,11,274.0
500,7,270.0
500,6,500.0
500,1,9.0
500,11,245.0
500,10,242.0
500,6,194.0
500,2,193.0
500,11,294.0
500,8,364.0
500,2,171.0
500,12,286.0
500,15,251.0
500,10,249.0
500,1,8.0
500,12,500.0
500,16,332.0
500,5,214.0
500,14,500.0
500,15,500.0
500,14,415.0
500,6,500.0
500,12,324.0
500,15,500.0
500,2,89.0
500,1,10.0
500,8,385.0
500,16,264.0
500,13,384.0
500,14,500.0
500,7,373.0
500,3,199.0
500,13,500.0
500,16,359.0
500,10,242.0
500,11,288.0
500,12,278.0
500,11,244.0
500,4,206.0
500,4,201.0
500,7,500.0
500,4,168.0
500,7,221.0
500,14,288.0
500,7,500.0
500,12,415.0
500,15,429.0
500,8,262.0
500,5,227.0
500,13,359.0
500,5,230.0
500,12,288.0
500,5,500.0
500,14,411.0
500,10,228.0
500,15,500.0
500,12,479.0
500,5,185.0
500,15,500.0
500,11,220.0
500,8,257.0
500,4,147.0
500,3,345.0
500,15,246.0
500,11,303.0
500,12,267.0
500,13,500.0
500,14,500.0
500,13,413.0
500,5,448.0
500,1,9.0
500,1,10.0
500,6,287.0
500,3,500.0
500,8,202.0
500,13,218.0
500,11,317.0
500,10,323.0
500,15,471.0
500,13,500.0
500,9,203.0
500,11,347.0
500,8,172.0
500,1,10.0
500,8,157.0
500,11,372.0
500,4,132.0
500,1,10.0
500,12,347.0
500,16,500.0
500,16,281.0
500,2,231.0
500,2,393.0
500,14,389.0
500,15,500.0
500,13,480.0
500,6,318.0
500,7,309.0
500,6,264.0
500,8,500.0
500,4,174.0
500,2,199.0
500,7,500.0
500,16,493.0
500,8,500.0
500,8,267.0
500,12,293.0
500,5,180.0
500,9,435.0
500,4,140.0
500,6,252.0
500,15,315.0
500,3,94.0
500,11,225.0
500,1,10.0
500,13,500.0
500,1,10.0
500,13,496.0
500,15,379.0
500,10,461.0
500,15,425.0
500,10,190.0
500,7,496.0
500,10,274.0
500,16,493.0
500,15,500.0
500,5,204.0
500,16,500.0
500,13,366.0
500,6,500.0
500,6,458.0
500,6,417.0
500,1,9.0
500,12,495.0
500,7,365.0
500,15,500.0
500,16,500.0
500,1,9.0
500,14,222.0
500,4,200.0
500,3,369.0
500,3,230.0
500,8,475.0
500,6,500.0
500,7,320.0
500,1,8.0
500,10,390.0
500,1,9.0
500,8,223.0
500,16,500.0
500,9,221.0
500,9,357.0
500,10,310.0
500,12,358.0
500,10,273.0
500,13,236.0
500,9,238.0
500,5,272.0
500,6,257.0
500,3,300.0
500,4,337.0
500,1,10.0
500,3,206.0
500,6,282.0
500,10,264.0
500,2,324.0
500,4,155.0
500,6,283.0
500,10,198.0
500,9,213.0
500,13,500.0
500,11,274.0
500,3,401.0
500,4,187.0
500,12,207.0
500,12,244.0
500,16,273.0
500,3,304.0
500,1,10.0
500,12,500.0
500,4,209.0
500,12,329.0
500,9,253.0
500,6,500.0
500,12,209.0
500,12,380.0
500,4,326.0
500,15,329.0
500,9,196.0
500,15,349.0
500,12,281.0
500,12,326.0
500,12,283.0
500,12,500.0
500,10,219.0
500,6,272.0
500,7,402.0
500,15,257.0
500,1,8.0
500,16,262.0
500,14,500.0
500,3,260.0
500,15,265.0
500,5,266.0
500,12,500.0
500,9,289.0
500,11,402.0
500,10,301.0
500,11,222.0
500,12,179.0
500,8,293.0
500,10,500.0
500,14,359.0
500,16,309.0
500,15,500.0
500,15,455.0
500,6,467.0
500,12,229.0
500,11,237.0
500,16,447.0
500,7,433.0
500,15,315.0
500,3,458.0
500,6,451.0
500,13,500.0
500,12,286.0
500,7,361.0
500,5,176.0
500,9,366.0
500,16,500.0
500,9,369.0
500,15,500.0
500,9,293.0
500,13,500.0
500,8,352.0
500,3,287.0
500,15,293.0
500,16,500.0
500,4,240.0
500,14,444.0
500,13,331.0
500,14,500.0
500,4,168.0
500,16,500.0
500,16,376.0
500,1,9.0
500,4,197.0
500,7,500.0
500,10,239.0
500,11,235.0
500,16,500.0
500,16,378.0
500,1,10.0
500,6,500.0
500,2,500.0
500,5,500.0
500,14,407.0
500,4,233.0
500,12,355.0
500,6,500.0
500,8,386.0
500,15,500.0
500,11,232.0
500,3,423.0
500,5,227.0
500,10,215.0
500,12,243.0
500,2,260.0
500,9,240.0
500,6,412.0
500,12,400.0
500,11,200.0
500,1,9.0
500,5,456.0
500,10,366.0
500,10,212.0
500,4,438.0
500,1,9.0
500,4,234.0
500,13,500.0
500,4,220.0
500,6,500.0
500,7,437.0
500,10,359.0
500,14,451.0
500,11,226.0
500,4,198.0
500,4,173.0
500,7,184.0
500,11,291.0
500,2,132.0
500,9,224.0
500,7,318.0
500,3,293.0
500,4,135.0
500,10,333.0
500,16,500.0
500,10,197.0
500,2,181.0
500,1,9.0
500,1,8.0
500,3,50.0
500,8,391.0
500,12,415.0
500,10,207.0
500,15,500.0
500,11,329.0
500,7,186.0
500,1,8.0
500,11,342.0
500,14,500.0
500,9,500.0
500,14,500.0
500,6,435.0
500,9,181.0
500,3,500.0
500,14,370.0
500,5,285.0
500,12,417.0
500,9,450.0
500,1,10.0
500,14,500.0
500,8,500.0
500,7,500.0
500,16,473.0
500,6,345.0
500,2,294.0
500,3,183.0
500,4,340.0
500,11,196.0
500,15,359.0
500,11,326.0
500,7,441.0
500,5,500.0
500,11,365.0
500,7,500.0
500,16,500.0
500,13,500.0
500,13,473.0
500,2,45.0
500,8,310.0
500,1,10.0
500,15,500.0
500,13,500.0
500,1,11.0
500,3,157.0
500,5,202.0
500,2,350.0
500,8,500.0
500,15,250.0
500,14,321.0
500,16,500.0
500,9,254.0
500,2,193.0
500,3,449.0
500,4,158.0
500,12,500.0
500,3,91.0
500,6,305.0
500,3,228.0
500,16,338.0
500,16,500.0
500,5,243.0
500,10,369.0
500,12,241.0
500,12,500.0
500,9,200.0
500,4,323.0
500,1,9.0
500,12,227.0
500,9,500.0
500,3,193.0
500,2,236.0
500,3,500.0
500,8,257.0
500,15,369.0
500,5,161.0
500,16,500.0
500,2,229.0
500,14,177.0
500,7,500.0
500,4,403.0
500,13,316.0
500,12,500.0
500,9,218.0
500,14,500.0
500,11,193.0
500,3,174.0
500,13,280.0
500,12,254.0
500,5,195.0
500,6,494.0
500,11,308.0
500,5,301.0
500,10,185.0
500,5,197.0
500,1,11.0
500,12,228.0
500,15,500.0
500,8,203.0
500,10,234.0
500,13,199.0
500,11,275.0
500,11,261.0
500,9,351.0
500,11,444.0
500,11,251.0
500,13,368.0
500,9,477.0
500,16,223.0
500,10,343.0
500,7,218.0
500,2,500.0
500,9,219.0
500,8,364.0
500,9,300.0
500,12,361.0
500,13,376.0
500,10,251.0
500,6,221.0
500,10,328.0
500,4,161.0
500,7,316.0
500,3,196.0
500,4,148.0
500,2,409.0
500,3,207.0
500,3,393.0
500,11,234.0
500,4,337.0
500,10,187.0
500,8,212.0
500,12,500.0
500,4,249.0
500,4,181.0
500,5,204.0
500,15,250.0
500,12,202.0
500,9,280.0
500,10,286.0
500,4,155.0
500,14,500.0
500,15,500.0
500,5,215.0
500,2,226.0
500,10,141.0
500,6,500.0
500,4,15.0
500,8,438.0
500,16,279.0
500,15,468.0
500,11,290.0
500,12,285.0
500,7,418.0
500,9,300.0
500,13,500.0
500,3,357.0
500,5,180.0
500,3,278.0
500,10,262.0
500,14,428.0
500,8,255.0
500,10,238.0
500,16,460.0
500,5,281.0
500,13,500.0
500,10,220.0
500,7,500.0
500,11,294.0
500,2,500.0
500,16,500.0
500,9,500.0
500,10,170.0
500,7,241.0
500,2,257.0
500,2,333.0
500,2,206.0
500,8,280.0
500,5,199.0
500,3,229.0
500,6,500.0
500,5,366.0
500,6,263.0
500,7,500.0
500,8,500.0
500,1,9.0
500,5,213.0
500,6,283.0
500,4,152.0
500,3,225.0
500,10,380.0
500,16,264.0
500,11,320.0
500,3,353.0
500,4,234.0
500,10,246.0
500,10,200.0
500,4,126.0
500,12,291.0
500,1,10.0
500,13,352.0
500,15,500.0
500,14,500.0
